P1,P2,R1,Reaction Type
22,23,35,3
22,24,34,3
22,25,33,1
21,25,34,6
21,25,33,1
20,25,34,4
20,25,35,4
20,25,36,4
20,25,37,8
20,24,37,4
20,24,38,6
20,24,37,6
20,24,36,10
20,25,36,7
19,25,36,10
19,26,36,4
19,26,37,1
18,26,38,9
19,26,38,4
19,26,39,8
19,25,39,6
19,25,38,3
19,26,37,8
19,25,37,9
20,25,37,6
20,25,36,9
21,25,36,1
20,25,37,6
20,25,36,8
20,24,36,2
20,23,37,4
20,23,38,3
20,24,37,9
21,24,37,8
21,23,37,4
21,23,38,1
20,23,39,8
20,22,39,8
20,21,39,1
19,21,40,9
20,21,40,2
20,20,41,3
20,21,40,4
20,21,41,3
20,22,40,7
19,22,40,10
19,23,40,7
18,23,40,3
18,24,39,2
18,23,40,9
19,23,40,1
18,23,41,9
19,23,41,7
18,23,41,4
18,23,42,2
18,22,43,4
18,22,44,4
18,22,45,4
18,22,46,2
18,21,47,3
18,22,46,6
18,22,45,10
18,23,45,8
18,22,45,10
18,23,45,4
18,23,46,3
18,24,45,7
17,24,45,3
17,25,44,8
17,24,44,4
17,24,45,2
17,23,46,2
17,22,47,6
17,22,46,9
18,22,46,5
18,21,45,2
18,20,46,10
18,21,46,3
18,22,45,4
18,22,46,10
18,23,46,8
18,22,46,6
18,22,45,4
18,22,46,3
18,23,45,2
18,22,46,4
18,22,47,9
19,22,47,6
19,22,46,3
19,23,45,3
19,24,44,4
19,24,45,1
18,24,46,10
18,25,46,10
18,26,46,10
18,27,46,4
18,27,47,10
18,28,47,8
18,27,47,4
18,27,48,9
19,27,48,7
18,27,48,3
18,28,47,2
18,27,48,6
18,27,47,7
17,27,47,7
16,27,47,2
16,26,48,4
16,26,49,10
16,27,49,9
17,27,49,8
17,26,49,10
17,27,49,2
17,26,50,9
18,26,50,6
18,26,49,3
18,27,48,9
19,27,48,6
19,27,47,1
18,27,48,4
18,27,49,7
17,27,49,9
18,27,49,2
18,26,50,10
18,27,50,6
18,27,49,8
18,26,49,7
17,26,49,3
17,27,48,8
17,26,48,5
17,25,47,4
17,25,48,6
17,25,47,3
17,26,46,6
17,26,45,4
17,26,46,3
17,27,45,2
17,26,46,2
17,25,47,4
17,25,48,4
17,25,49,8
17,24,49,8
17,23,49,7
16,23,49,6
16,23,48,9
17,23,48,1
16,23,49,2
16,22,50,10
16,23,50,3
16,24,49,9
17,24,49,6
17,24,48,9
18,24,48,9
19,24,48,1
18,24,49,10
18,25,49,6
18,25,48,7
17,25,48,4
17,25,49,9
18,25,49,7
17,25,49,8
17,24,49,4
17,24,50,9
18,24,50,7
17,24,50,3
17,25,49,1
16,25,50,4
16,25,51,2
16,24,52,4
16,24,53,3
16,25,52,8
16,24,52,6
16,24,51,6
16,24,50,9
17,24,50,6
17,24,49,2
17,23,50,6
17,23,49,8
17,22,49,1
16,22,50,4
16,22,51,4
16,22,52,6
16,22,51,1
15,22,52,10
15,23,52,10
15,24,52,3
15,25,51,9
16,25,51,6
16,25,50,3
16,26,49,4
16,26,50,7
15,26,50,5
15,25,49,3
15,26,48,10
15,27,48,10
15,28,48,2
15,27,49,6
15,27,48,8
15,26,48,3
15,27,47,4
15,27,48,10
15,28,48,9
16,28,48,9
17,28,48,5
17,27,47,3
17,28,46,3
17,29,45,5
17,28,44,3
17,29,43,2
17,28,44,10
17,29,44,4
17,29,45,2
17,28,46,3
17,29,45,3
17,30,44,10
17,31,44,8
17,30,44,3
17,31,43,8
17,30,43,4
17,30,44,10
17,31,44,10
17,32,44,3
17,33,43,3
17,34,42,7
16,34,42,9
17,34,42,7
16,34,42,2
16,33,43,4
16,33,44,3
16,34,43,8
16,33,43,6
16,33,42,9
17,33,42,9
18,33,42,2
18,32,43,3
18,33,42,8
18,32,42,8
18,31,42,3
18,32,41,3
18,33,40,2
18,32,41,1
17,32,42,6
17,32,41,8
17,31,41,1
16,31,42,7
15,31,42,10
15,32,42,7
14,32,42,7
13,32,42,9
14,32,42,7
13,32,42,6
13,32,41,3
13,33,40,8
13,32,40,8
13,31,40,6
13,31,39,4
13,31,40,1
12,31,41,9
13,31,41,9
14,31,41,6
14,31,40,6
14,31,39,1
13,31,40,4
13,31,41,10
13,32,41,4
13,32,42,9
14,32,42,3
14,33,41,8
14,32,41,10
14,33,41,3
14,34,40,10
14,35,40,4
14,35,41,6
14,35,40,1
13,35,41,6
13,35,40,8
13,34,40,2
13,33,41,6
13,33,40,8
13,32,40,3
13,33,39,8
13,32,39,1
12,32,40,7
11,32,40,4
11,32,41,7
10,32,41,2
10,31,42,4
10,31,43,2
10,30,44,6
10,30,43,6
10,30,42,4
10,30,43,9
11,30,43,3
11,31,42,6
11,31,41,9
12,31,41,3
12,32,40,10
12,33,40,3
12,34,39,4
12,34,40,3
12,35,39,1
11,35,40,10
11,36,40,7
10,36,40,3
10,37,39,3
10,38,38,2
10,37,39,8
10,36,39,8
10,35,39,5
10,34,38,4
10,34,39,3
10,35,38,3
10,36,37,9
11,36,37,8
11,35,37,2
11,34,38,4
11,34,39,3
11,35,38,5
11,34,37,6
11,34,36,1
10,34,37,5
10,33,36,2
10,32,37,9
11,32,37,4
11,32,38,9
12,32,38,5
12,31,37,2
12,30,38,9
13,30,38,9
14,30,38,9
15,30,38,5
15,29,37,8
15,28,37,8
15,27,37,6
15,27,36,10
15,28,36,7
14,28,36,10
14,29,36,4
14,29,37,5
14,28,36,8
14,27,36,4
14,27,37,2
14,26,38,5
14,25,37,4
14,25,38,4
14,25,39,2
14,24,40,9
15,24,40,10
15,25,40,8
15,24,40,8
15,23,40,1
14,23,41,6
14,23,40,3
14,24,39,4
14,24,40,5
14,23,39,9
15,23,39,2
15,22,40,9
16,22,40,4
16,22,41,6
16,22,40,4
16,22,41,2
16,21,42,10
16,22,42,4
16,22,43,7
15,22,43,6
15,22,42,9
16,22,42,8
16,21,42,9
17,21,42,10
17,22,42,4
17,22,43,3
17,23,42,10
17,24,42,3
17,25,41,3
17,26,40,8
17,25,40,2
17,24,41,7
16,24,41,2
16,23,42,3
16,24,41,4
16,24,42,9
17,24,42,5
17,23,41,2
17,22,42,5
17,21,41,10
17,22,41,6
17,22,40,3
17,23,39,5
17,22,38,4
17,22,39,10
17,23,39,1
16,23,40,10
16,24,40,2
16,23,41,8
16,22,41,2
16,21,42,9
17,21,42,7
16,21,42,6
16,21,41,8
16,20,41,7
15,20,41,3
15,21,40,6
15,21,39,9
16,21,39,9
17,21,39,3
17,22,38,9
18,22,38,6
18,22,37,7
17,22,37,8
17,21,37,10
17,22,37,2
17,21,38,3
17,22,37,9
18,22,37,6
18,22,36,3
18,23,35,6
18,23,34,2
18,22,35,9
19,22,35,4
19,22,36,2
19,21,37,9
20,21,37,2
20,20,38,6
20,20,37,2
20,19,38,8
20,18,38,7
19,18,38,8
19,17,38,8
19,16,38,10
19,17,38,3
19,18,37,6
19,18,36,1
18,18,37,9
19,18,37,4
19,18,38,4
19,18,39,1
18,18,40,2
18,17,41,4
18,17,42,10
18,18,42,5
18,17,41,4
18,17,42,8
18,16,42,1
17,16,43,6
17,16,42,3
17,17,41,7
16,17,41,5
16,16,40,3
16,17,39,6
16,17,38,8
16,16,38,7
15,16,38,3
15,17,37,8
15,16,37,3
15,17,36,1
14,17,37,3
14,18,36,6
14,18,35,3
14,19,34,6
14,19,33,8
14,18,33,9
15,18,33,3
15,19,32,7
14,19,32,8
14,18,32,1
13,18,33,2
13,17,34,6
13,17,33,2
13,16,34,6
13,16,33,2
13,15,34,9
14,15,34,3
14,16,33,8
14,15,33,10
14,16,33,10
14,17,33,6
14,17,32,3
14,18,31,6
14,18,30,9
15,18,30,5
15,17,29,7
14,17,29,10
14,18,29,9
15,18,29,2
15,17,30,1
14,17,31,10
14,18,31,10
14,19,31,2
14,18,32,9
15,18,32,1
14,18,33,2
14,17,34,7
13,17,34,9
14,17,34,4
14,17,35,9
15,17,35,10
15,18,35,10
15,19,35,3
15,20,34,9
16,20,34,4
16,20,35,10
16,21,35,9
17,21,35,6
17,21,34,10
17,22,34,3
17,23,33,1
16,23,34,4
16,23,35,3
16,24,34,1
15,24,35,1
14,24,36,9
15,24,36,10
15,25,36,8
15,24,36,6
15,24,35,3
15,25,34,8
15,24,34,3
15,25,33,4
15,25,34,3
15,26,33,9
16,26,33,7
15,26,33,9
16,26,33,9
17,26,33,7
16,26,33,1
15,26,34,9
16,26,34,4
16,26,35,6
16,26,34,6
16,26,33,7
15,26,33,6
15,26,32,4
15,26,33,3
15,27,32,3
15,28,31,1
14,28,32,6
14,28,31,1
13,28,32,9
14,28,32,4
14,28,33,5
14,27,32,8
14,26,32,8
14,25,32,4
14,25,33,4
14,25,34,10
14,26,34,9
15,26,34,8
15,25,34,9
16,25,34,4
16,25,35,3
16,26,34,2
16,25,35,8
16,24,35,2
16,23,36,4
16,23,37,1
15,23,38,7
14,23,38,9
15,23,38,10
15,24,38,3
15,25,37,3
15,26,36,6
15,26,35,8
15,25,35,9
16,25,35,8
16,24,35,2
16,23,36,10
16,24,36,4
16,24,37,1
15,24,38,9
16,24,38,3
16,25,37,6
16,25,36,5
16,24,35,3
16,25,34,9
17,25,34,4
17,25,35,8
17,24,35,7
16,24,35,1
15,24,36,10
15,25,36,10
15,26,36,4
15,26,37,9
16,26,37,4
16,26,38,4
16,26,39,9
17,26,39,1
16,26,40,2
16,25,41,3
16,26,40,10
16,27,40,4
16,27,41,8
16,26,41,2
16,25,42,2
16,24,43,8
16,23,43,4
16,23,44,9
17,23,44,8
17,22,44,4
17,22,45,8
17,21,45,6
17,21,44,5
17,20,43,8
17,19,43,1
16,19,44,6
16,19,43,3
16,20,42,9
17,20,42,3
17,21,41,4
17,21,42,5
17,20,41,10
17,21,41,3
17,22,40,8
17,21,40,9
18,21,40,10
18,22,40,6
18,22,39,9
19,22,39,4
19,22,40,7
18,22,40,8
18,21,40,8
18,20,40,10
18,21,40,1
17,21,41,10
17,22,41,6
17,22,40,6
17,22,39,6
17,22,38,2
17,21,39,4
17,21,40,4
17,21,41,7
16,21,41,9
17,21,41,8
17,20,41,4
17,20,42,2
17,19,43,6
17,19,42,9
18,19,42,1
17,19,43,6
17,19,42,9
18,19,42,10
18,20,42,3
18,21,41,9
19,21,41,2
19,20,42,2
19,19,43,7
18,19,43,10
18,20,43,4
18,20,44,4
18,20,45,10
18,21,45,4
18,21,46,1
17,21,47,3
17,22,46,4
17,22,47,4
17,22,48,3
17,23,47,3
17,24,46,6
17,24,45,8
17,23,45,3
17,24,44,9
18,24,44,8
18,23,44,6
18,23,43,10
18,24,43,2
18,23,44,6
18,23,43,2
18,22,44,10
18,23,44,3
18,24,43,6
18,24,42,9
19,24,42,4
19,24,43,6
19,24,42,7
18,24,42,6
18,24,41,1
17,24,42,3
17,25,41,1
16,25,42,4
16,25,43,6
16,25,42,6
16,25,41,10
16,26,41,9
17,26,41,7
16,26,41,10
16,27,41,9
17,27,41,2
17,26,42,10
17,27,42,4
17,27,43,8
17,26,43,5
17,25,42,8
17,24,42,3
17,25,41,8
17,24,41,4
17,24,42,3
17,25,41,6
17,25,40,1
16,25,41,9
17,25,41,9
18,25,41,9
19,25,41,8
19,24,41,4
19,24,42,4
19,24,43,4
19,24,44,6
19,24,43,6
19,24,42,2
19,23,43,9
20,23,43,6
20,23,42,1
19,23,43,9
20,23,43,6
20,23,42,3
20,24,41,10
20,25,41,6
20,25,40,2
20,24,41,1
19,24,42,3
19,25,41,10
19,26,41,6
19,26,40,10
19,27,40,10
19,28,40,9
20,28,40,6
20,28,39,3
20,29,38,5
20,28,37,3
20,29,36,3
20,30,35,4
20,30,36,2
20,29,37,8
20,28,37,3
20,29,36,9
21,29,36,9
22,29,36,9
23,29,36,2
23,28,37,7
22,28,37,7
21,28,37,6
21,28,36,8
21,27,36,2
21,26,37,2
21,25,38,8
21,24,38,10
21,25,38,6
21,25,37,10
21,26,37,9
22,26,37,2
22,25,38,2
22,24,39,2
22,23,40,3
22,24,39,10
22,25,39,10
22,26,39,3
22,27,38,1
21,27,39,6
21,27,38,10
21,28,38,8
21,27,38,3
21,28,37,5
21,27,36,5
21,26,35,10
21,27,35,2
21,26,36,9
22,26,36,5
22,25,35,2
22,24,36,10
22,25,36,9
23,25,36,9
24,25,36,10
24,26,36,6
24,26,35,1
23,26,36,5
23,25,35,3
23,26,34,3
23,27,33,2
23,26,34,9
24,26,34,2
24,25,35,9
25,25,35,7
24,25,35,4
24,25,36,10
24,26,36,1
23,26,37,7
22,26,37,3
22,27,36,7
21,27,36,8
21,26,36,8
21,25,36,7
20,25,36,10
20,26,36,3
20,27,35,2
20,26,36,5
20,25,35,4
20,25,36,6
20,25,35,6
20,25,34,8
20,24,34,3
20,25,33,10
20,26,33,3
20,27,32,10
20,28,32,6
20,28,31,9
21,28,31,7
20,28,31,2
20,27,32,10
20,28,32,2
20,27,33,7
19,27,33,5
19,26,32,6
19,26,31,9
20,26,31,9
21,26,31,3
21,27,30,6
21,27,29,10
21,28,29,10
21,29,29,3
21,30,28,7
20,30,28,1
19,30,29,4
19,30,30,8
19,29,30,1
18,29,31,8
18,28,31,10
18,29,31,9
19,29,31,4
19,29,32,10
19,30,32,6
19,30,31,9
20,30,31,1
19,30,32,1
18,30,33,6
18,30,32,7
17,30,32,8
17,29,32,10
17,30,32,2
17,29,33,9
18,29,33,5
18,28,32,1
17,28,33,2
17,27,34,5
17,26,33,9
18,26,33,4
18,26,34,9
19,26,34,5
19,25,33,5
19,24,32,8
19,23,32,3
19,24,31,3
19,25,30,4
19,25,31,5
19,24,30,3
19,25,29,4
19,25,30,3
19,26,29,2
19,25,30,9
20,25,30,3
20,26,29,4
20,26,30,3
20,27,29,9
21,27,29,7
20,27,29,1
19,27,30,4
19,27,31,3
19,28,30,9
20,28,30,3
20,29,29,7
19,29,29,5
19,28,28,2
19,27,29,6
19,27,28,2
19,26,29,10
19,27,29,9
20,27,29,4
20,27,30,10
20,28,30,6
20,28,29,1
19,28,30,4
19,28,31,6
19,28,30,8
19,27,30,1
18,27,31,2
18,26,32,4
18,26,33,8
18,25,33,8
18,24,33,10
18,25,33,8
18,24,33,2
18,23,34,7
17,23,34,2
17,22,35,4
17,22,36,6
17,22,35,9
18,22,35,2
18,21,36,8
18,20,36,1
17,20,37,6
17,20,36,7
16,20,36,3
16,21,35,2
16,20,36,10
16,21,36,8
16,20,36,2
16,19,37,4
16,19,38,4
16,19,39,3
16,20,38,3
16,21,37,7
15,21,37,4
15,21,38,10
15,22,38,9
16,22,38,6
16,22,37,10
16,23,37,5
16,22,36,1
15,22,37,1
14,22,38,9
15,22,38,10
15,23,38,1
14,23,39,2
14,22,40,10
14,23,40,4
14,23,41,10
14,24,41,1
13,24,42,6
13,24,41,6
13,24,40,10
13,25,40,3
13,26,39,6
13,26,38,5
13,25,37,1
12,25,38,3
12,26,37,9
13,26,37,3
13,27,36,4
13,27,37,6
13,27,36,4
13,27,37,9
14,27,37,6
14,27,36,4
14,27,37,9
15,27,37,5
15,26,36,3
15,27,35,6
15,27,34,6
15,27,33,1
14,27,34,8
14,26,34,7
13,26,34,6
13,26,33,1
12,26,34,6
12,26,33,10
12,27,33,2
12,26,34,4
12,26,35,10
12,27,35,8
12,26,35,9
13,26,35,4
13,26,36,2
13,25,37,8
13,24,37,6
13,24,36,1
12,24,37,3
12,25,36,2
12,24,37,7
11,24,37,3
11,25,36,6
11,25,35,6
11,25,34,6
11,25,33,4
11,25,34,6
11,25,33,2
11,24,34,4
11,24,35,1
10,24,36,3
10,25,35,7
9,25,35,5
9,24,34,6
9,24,33,8
9,23,33,9
10,23,33,6
10,23,32,4
10,23,33,9
11,23,33,10
11,24,33,6
11,24,32,4
11,24,33,9
12,24,33,3
12,25,32,8
12,24,32,10
12,25,32,6
12,25,31,8
12,24,31,5
12,23,30,7
11,23,30,7
10,23,30,6
10,23,29,4
10,23,30,9
11,23,30,6
11,23,29,2
11,22,30,3
11,23,29,6
11,23,28,6
11,23,27,9
12,23,27,2
12,22,28,8
12,21,28,2
12,20,29,4
12,20,30,9
13,20,30,1
12,20,31,9
13,20,31,6
13,20,30,2
13,19,31,4
13,19,32,4
13,19,33,9
14,19,33,3
14,20,32,9
15,20,32,5
15,19,31,8
15,18,31,10
15,19,31,10
15,20,31,8
15,19,31,9
16,19,31,6
16,19,30,8
16,18,30,3
16,19,29,3
16,20,28,4
16,20,29,1
15,20,30,2
15,19,31,6
15,19,30,7
14,19,30,3
14,20,29,7
13,20,29,10
13,21,29,9
14,21,29,6
14,21,28,10
14,22,28,9
15,22,28,3
15,23,27,4
15,23,28,9
16,23,28,4
16,23,29,6
16,23,28,7
15,23,28,4
15,23,29,3
15,24,28,3
15,25,27,3
15,26,26,9
16,26,26,8
16,25,26,3
16,26,25,3
16,27,24,6
16,27,23,4
16,27,24,6
16,27,23,9
17,27,23,7
16,27,23,9
17,27,23,9
18,27,23,2
18,26,24,9
19,26,24,8
19,25,24,7
18,25,24,7
17,25,24,4
17,25,25,3
17,26,24,3
17,27,23,9
18,27,23,9
19,27,23,2
19,26,24,10
19,27,24,6
19,27,23,2
19,26,24,4
19,26,25,7
18,26,25,1
17,26,26,6
17,26,25,9
18,26,25,6
18,26,24,3
18,27,23,10
18,28,23,1
17,28,24,6
17,28,23,9
18,28,23,6
18,28,22,3
18,29,21,10
18,30,21,8
18,29,21,6
18,29,20,6
18,29,19,10
18,30,19,1
17,30,20,10
17,31,20,2
17,30,21,5
17,29,20,9
18,29,20,1
17,29,21,3
17,30,20,5
17,29,19,2
17,28,20,2
17,27,21,3
17,28,20,5
17,27,19,3
17,28,18,10
17,29,18,3
17,30,17,9
18,30,17,10
18,31,17,8
18,30,17,7
17,30,17,4
17,30,18,2
17,29,19,5
17,28,18,1
16,28,19,10
16,29,19,10
16,30,19,8
16,29,19,1
15,29,20,4
15,29,21,2
15,28,22,2
15,27,23,2
15,26,24,6
15,26,23,3
15,27,22,2
15,26,23,2
15,25,24,2
15,24,25,2
15,23,26,5
15,22,25,2
15,21,26,4
15,21,27,9
16,21,27,1
15,21,28,3
15,22,27,4
15,22,28,8
15,21,28,4
15,21,29,8
15,20,29,6
15,20,28,3
15,21,27,9
16,21,27,4
16,21,28,3
16,22,27,9
17,22,27,2
17,21,28,9
18,21,28,10
18,22,28,10
18,23,28,6
18,23,27,1
17,23,28,9
18,23,28,7
17,23,28,10
17,24,28,7
16,24,28,8
16,23,28,2
16,22,29,10
16,23,29,9
17,23,29,1
16,23,30,1
15,23,31,10
15,24,31,8
15,23,31,10
15,24,31,3
15,25,30,9
16,25,30,9
17,25,30,7
16,25,30,3
16,26,29,3
16,27,28,7
15,27,28,4
15,27,29,10
15,28,29,1
14,28,30,10
14,29,30,1
13,29,31,6
13,29,30,4
13,29,31,3
13,30,30,8
13,29,30,10
13,30,30,1
12,30,31,2
12,29,32,8
12,28,32,1
11,28,33,9
12,28,33,10
12,29,33,8
12,28,33,10
12,29,33,3
12,30,32,8
12,29,32,9
13,29,32,2
13,28,33,6
13,28,32,8
13,27,32,9
14,27,32,4
14,27,33,2
14,26,34,8
14,25,34,2
14,24,35,7
13,24,35,8
13,23,35,4
13,23,36,4
13,23,37,3
13,24,36,2
13,23,37,6
13,23,36,6
13,23,35,4
13,23,36,9
14,23,36,1
13,23,37,3
13,24,36,9
14,24,36,3
14,25,35,2
14,24,36,6
14,24,35,1
13,24,36,4
13,24,37,10
13,25,37,5
13,24,36,9
14,24,36,9
15,24,36,6
15,24,35,4
15,24,36,2
15,23,37,9
16,23,37,9
17,23,37,8
17,22,37,9
18,22,37,4
18,22,38,2
18,21,39,8
18,20,39,6
18,20,38,10
18,21,38,4
18,21,39,4
18,21,40,3
18,22,39,3
18,23,38,10
18,24,38,1
17,24,39,3
17,25,38,2
17,24,39,6
17,24,38,8
17,23,38,2
17,22,39,10
17,23,39,4
17,23,40,9
18,23,40,3
18,24,39,4
18,24,40,6
18,24,39,1
17,24,40,9
18,24,40,3
18,25,39,10
18,26,39,6
18,26,38,10
18,27,38,6
18,27,37,4
18,27,38,9
19,27,38,1
18,27,39,10
18,28,39,5
18,27,38,7
17,27,38,7
16,27,38,9
17,27,38,4
17,27,39,6
17,27,38,8
17,26,38,7
16,26,38,10
16,27,38,8
16,26,38,4
16,26,39,10
16,27,39,4
16,27,40,1
15,27,41,3
15,28,40,1
14,28,41,1
13,28,42,6
13,28,41,4
13,28,42,2
13,27,43,4
13,27,44,3
13,28,43,5
13,27,42,2
13,26,43,9
14,26,43,4
14,26,44,4
14,26,45,4
14,26,46,9
15,26,46,6
15,26,45,3
15,27,44,2
15,26,45,6
15,26,44,4
15,26,45,3
15,27,44,7
14,27,44,6
14,27,43,4
14,27,44,1
13,27,45,6
13,27,44,9
14,27,44,5
14,26,43,2
14,25,44,6
14,25,43,8
14,24,43,9
15,24,43,10
15,25,43,5
15,24,42,6
15,24,41,8
15,23,41,10
15,24,41,2
15,23,42,5
15,22,41,10
15,23,41,7
14,23,41,1
13,23,42,3
13,24,41,2
13,23,42,8
13,22,42,5
13,21,41,1
12,21,42,6
12,21,41,8
12,20,41,3
12,21,40,4
12,21,41,3
12,22,40,6
12,22,39,9
13,22,39,6
13,22,38,6
13,22,37,8
13,21,37,6
13,21,36,3
13,22,35,6
13,22,34,6
13,22,33,10
13,23,33,3
13,24,32,10
13,25,32,4
13,25,33,4
13,25,34,2
13,24,35,2
13,23,36,8
13,22,36,1
12,22,37,9
13,22,37,9
14,22,37,6
14,22,36,3
14,23,35,1
13,23,36,10
13,24,36,3
13,25,35,2
13,24,36,1
12,24,37,9
13,24,37,5
13,23,36,4
13,23,37,8
13,22,37,2
13,21,38,1
12,21,39,9
13,21,39,9
14,21,39,3
14,22,38,4
14,22,39,6
14,22,38,6
14,22,37,4
14,22,38,2
14,21,39,1
13,21,40,3
13,22,39,9
14,22,39,8
14,21,39,8
14,20,39,10
14,21,39,7
13,21,39,7
12,21,39,8
12,20,39,7
11,20,39,9
12,20,39,1
11,20,40,6
11,20,39,6
11,20,38,4
11,20,39,6
11,20,38,6
11,20,37,9
12,20,37,7
11,20,37,9
12,20,37,8
12,19,37,6
12,19,36,10
12,20,36,9
13,20,36,1
12,20,37,8
12,19,37,4
12,19,38,3
12,20,37,10
12,21,37,8
12,20,37,1
11,20,38,4
11,20,39,6
11,20,38,2
11,19,39,2
11,18,40,6
11,18,39,3
11,19,38,10
11,20,38,1
10,20,39,10
10,21,39,2
10,20,40,10
10,21,40,4
10,21,41,4
10,21,42,9
11,21,42,8
11,20,42,9
12,20,42,8
12,19,42,6
12,19,41,7
11,19,41,4
11,19,42,9
12,19,42,5
12,18,41,3
12,19,40,3
12,20,39,10
12,21,39,3
12,22,38,1
11,22,39,4
11,22,40,4
11,22,41,6
11,22,40,3
11,23,39,2
11,22,40,6
11,22,39,5
11,21,38,10
11,22,38,4
11,22,39,10
11,23,39,2
11,22,40,1
10,22,41,2
10,21,42,10
10,22,42,2
10,21,43,4
10,21,44,6
10,21,43,2
10,20,44,6
10,20,43,6
10,20,42,1
9,20,43,6
9,20,42,6
9,20,41,3
9,21,40,7
8,21,40,6
8,21,39,10
8,22,39,9
9,22,39,7
8,22,39,6
8,22,38,9
9,22,38,2
9,21,39,10
9,22,39,6
9,22,38,6
9,22,37,2
9,21,38,6
9,21,37,2
9,20,38,6
9,20,37,3
9,21,36,6
9,21,35,3
9,22,34,2
9,21,35,8
9,20,35,3
9,21,34,2
9,20,35,4
9,20,36,3
9,21,35,3
9,22,34,4
9,22,35,8
9,21,35,4
9,21,36,3
9,22,35,3
9,23,34,3
9,24,33,2
9,23,34,6
9,23,33,9
10,23,33,3
10,24,32,8
10,23,32,2
10,22,33,2
10,21,34,8
10,20,34,10
10,21,34,8
10,20,34,3
10,21,33,4
10,21,34,3
10,22,33,4
10,22,34,2
10,21,35,2
10,20,36,1
9,20,37,2
9,19,38,8
9,18,38,3
9,19,37,9
10,19,37,3
10,20,36,3
10,21,35,9
11,21,35,9
12,21,35,9
13,21,35,9
14,21,35,2
14,20,36,4
14,20,37,10
14,21,37,4
14,21,38,1
13,21,39,5
13,20,38,1
12,20,39,4
12,20,40,2
12,19,41,2
12,18,42,3
12,19,41,6
12,19,40,1
11,19,41,4
11,19,42,6
11,19,41,3
11,20,40,6
11,20,39,6
11,20,38,3
11,21,37,3
11,22,36,9
12,22,36,9
13,22,36,10
13,23,36,6
13,23,35,7
12,23,35,6
12,23,34,9
13,23,34,2
13,22,35,9
14,22,35,5
14,21,34,6
14,21,33,6
14,21,32,6
14,21,31,3
14,22,30,9
15,22,30,3
15,23,29,3
15,24,28,2
15,23,29,6
15,23,28,2
15,22,29,4
15,22,30,2
15,21,31,3
15,22,30,4
15,22,31,1
14,22,32,9
15,22,32,6
15,22,31,8
15,21,31,8
15,20,31,4
15,20,32,3
15,21,31,8
15,20,31,8
15,19,31,10
15,20,31,6
15,20,30,1
14,20,31,4
14,20,32,9
15,20,32,2
15,19,33,4
15,19,34,4
15,19,35,2
15,18,36,1
14,18,37,10
14,19,37,3
14,20,36,7
13,20,36,4
13,20,37,2
13,19,38,6
13,19,37,10
13,20,37,4
13,20,38,3
13,21,37,8
13,20,37,8
13,19,37,6
13,19,36,5
13,18,35,3
13,19,34,3
13,20,33,3
13,21,32,9
14,21,32,9
15,21,32,1
14,21,33,4
14,21,34,9
15,21,34,6
15,21,33,4
15,21,34,10
15,22,34,8
15,21,34,8
15,20,34,10
15,21,34,2
15,20,35,2
15,19,36,9
16,19,36,7
15,19,36,3
15,20,35,6
15,20,34,3
15,21,33,9
16,21,33,7
15,21,33,1
14,21,34,6
14,21,33,6
14,21,32,6
14,21,31,10
14,22,31,6
14,22,30,7
13,22,30,9
14,22,30,6
14,22,29,6
14,22,28,3
14,23,27,2
14,22,28,10
14,23,28,5
14,22,27,2
14,21,28,9
15,21,28,8
15,20,28,2
15,19,29,9
16,19,29,8
16,18,29,9
17,18,29,1
16,18,30,9
17,18,30,7
16,18,30,4
16,18,31,3
16,19,30,2
16,18,31,6
16,18,30,10
16,19,30,9
17,19,30,2
17,18,31,4
17,18,32,4
17,18,33,4
17,18,34,3
17,19,33,10
17,20,33,9
18,20,33,4
18,20,34,6
18,20,33,2
18,19,34,4
18,19,35,4
18,19,36,10
18,20,36,4
18,20,37,5
18,19,36,4
18,19,37,8
18,18,37,6
18,18,36,3
18,19,35,1
17,19,36,9
18,19,36,1
17,19,37,1
16,19,38,7
15,19,38,2
15,18,39,9
16,18,39,10
16,19,39,10
16,20,39,4
16,20,40,8
16,19,40,3
16,20,39,7
15,20,39,10
15,21,39,1
14,21,40,3
14,22,39,3
14,23,38,2
14,22,39,4
14,22,40,1
13,22,41,10
13,23,41,4
13,23,42,3
13,24,41,5
13,23,40,4
13,23,41,1
12,23,42,3
12,24,41,6
12,24,40,6
12,24,39,8
12,23,39,3
12,24,38,8
12,23,38,9
13,23,38,10
13,24,38,7
12,24,38,7
11,24,38,9
12,24,38,9
13,24,38,6
13,24,37,8
13,23,37,9
14,23,37,1
13,23,38,1
12,23,39,3
12,24,38,2
12,23,39,4
12,23,40,6
12,23,39,2
12,22,40,10
12,23,40,9
13,23,40,1
12,23,41,3
12,24,40,3
12,25,39,10
12,26,39,9
13,26,39,9
14,26,39,3
14,27,38,6
14,27,37,6
14,27,36,9
15,27,36,2
15,26,37,8
15,25,37,1
14,25,38,10
14,26,38,5
14,25,37,4
14,25,38,4
14,25,39,9
15,25,39,4
15,25,40,6
15,25,39,9
16,25,39,1
15,25,40,10
15,26,40,10
15,27,40,6
15,27,39,6
15,27,38,8
15,26,38,3
15,27,37,3
15,28,36,3
15,29,35,2
15,28,36,6
15,28,35,9
16,28,35,1
15,28,36,3
15,29,35,3
15,30,34,9
16,30,34,9
17,30,34,6
